id,timezone_offset,type,unit,timestamp,start,end,value
,-25200,,stage,2023-07-04 09:48:30+00:00,2023-07-04 09:48:30+00:00,2023-07-04 09:53:30+00:00,2.0
,-25200,,stage,2023-07-04 09:53:30+00:00,2023-07-04 09:53:30+00:00,2023-07-04 09:58:30+00:00,2.0
,-25200,,stage,2023-07-04 09:58:30+00:00,2023-07-04 09:58:30+00:00,2023-07-04 10:03:30+00:00,2.0
,-25200,,stage,2023-07-04 10:03:30+00:00,2023-07-04 10:03:30+00:00,2023-07-04 10:08:30+00:00,2.0
,-25200,,stage,2023-07-04 10:08:30+00:00,2023-07-04 10:08:30+00:00,2023-07-04 10:13:30+00:00,2.0
,-25200,,stage,2023-07-04 10:13:30+00:00,2023-07-04 10:13:30+00:00,2023-07-04 10:18:30+00:00,1.0
,-25200,,stage,2023-07-04 10:18:30+00:00,2023-07-04 10:18:30+00:00,2023-07-04 10:23:30+00:00,1.0
,-25200,,stage,2023-07-04 10:23:30+00:00,2023-07-04 10:23:30+00:00,2023-07-04 10:28:30+00:00,2.0
,-25200,,stage,2023-07-04 10:28:30+00:00,2023-07-04 10:28:30+00:00,2023-07-04 10:33:30+00:00,2.0
,-25200,,stage,2023-07-04 10:33:30+00:00,2023-07-04 10:33:30+00:00,2023-07-04 10:38:30+00:00,2.0
,-25200,,stage,2023-07-04 10:38:30+00:00,2023-07-04 10:38:30+00:00,2023-07-04 10:43:30+00:00,3.0
,-25200,,stage,2023-07-04 10:43:30+00:00,2023-07-04 10:43:30+00:00,2023-07-04 10:48:30+00:00,3.0
,-25200,,stage,2023-07-04 10:48:30+00:00,2023-07-04 10:48:30+00:00,2023-07-04 10:53:30+00:00,3.0
,-25200,,stage,2023-07-04 10:53:30+00:00,2023-07-04 10:53:30+00:00,2023-07-04 10:58:30+00:00,2.0
,-25200,,stage,2023-07-04 10:58:30+00:00,2023-07-04 10:58:30+00:00,2023-07-04 11:03:30+00:00,4.0
,-25200,,stage,2023-07-04 11:03:30+00:00,2023-07-04 11:03:30+00:00,2023-07-04 11:08:30+00:00,2.0
,-25200,,stage,2023-07-04 11:08:30+00:00,2023-07-04 11:08:30+00:00,2023-07-04 11:13:30+00:00,2.0
,-25200,,stage,2023-07-04 11:13:30+00:00,2023-07-04 11:13:30+00:00,2023-07-04 11:18:30+00:00,2.0
,-25200,,stage,2023-07-04 11:18:30+00:00,2023-07-04 11:18:30+00:00,2023-07-04 11:23:30+00:00,2.0
,-25200,,stage,2023-07-04 11:23:30+00:00,2023-07-04 11:23:30+00:00,2023-07-04 11:28:30+00:00,2.0
,-25200,,stage,2023-07-04 11:28:30+00:00,2023-07-04 11:28:30+00:00,2023-07-04 11:33:30+00:00,2.0
,-25200,,stage,2023-07-04 11:33:30+00:00,2023-07-04 11:33:30+00:00,2023-07-04 11:38:30+00:00,2.0
,-25200,,stage,2023-07-04 11:38:30+00:00,2023-07-04 11:38:30+00:00,2023-07-04 11:43:30+00:00,2.0
,-25200,,stage,2023-07-04 11:43:30+00:00,2023-07-04 11:43:30+00:00,2023-07-04 11:48:30+00:00,2.0
,-25200,,stage,2023-07-04 11:48:30+00:00,2023-07-04 11:48:30+00:00,2023-07-04 11:53:30+00:00,2.0
,-25200,,stage,2023-07-04 11:53:30+00:00,2023-07-04 11:53:30+00:00,2023-07-04 11:58:30+00:00,3.0
,-25200,,stage,2023-07-04 11:58:30+00:00,2023-07-04 11:58:30+00:00,2023-07-04 12:03:30+00:00,3.0
,-25200,,stage,2023-07-04 12:03:30+00:00,2023-07-04 12:03:30+00:00,2023-07-04 12:08:30+00:00,3.0
,-25200,,stage,2023-07-04 12:08:30+00:00,2023-07-04 12:08:30+00:00,2023-07-04 12:13:30+00:00,3.0
,-25200,,stage,2023-07-04 12:13:30+00:00,2023-07-04 12:13:30+00:00,2023-07-04 12:18:30+00:00,3.0
,-25200,,stage,2023-07-04 12:18:30+00:00,2023-07-04 12:18:30+00:00,2023-07-04 12:23:30+00:00,3.0
,-25200,,stage,2023-07-04 12:23:30+00:00,2023-07-04 12:23:30+00:00,2023-07-04 12:28:30+00:00,3.0
,-25200,,stage,2023-07-04 12:28:30+00:00,2023-07-04 12:28:30+00:00,2023-07-04 12:33:30+00:00,3.0
,-25200,,stage,2023-07-04 12:33:30+00:00,2023-07-04 12:33:30+00:00,2023-07-04 12:38:30+00:00,3.0
,-25200,,stage,2023-07-04 12:38:30+00:00,2023-07-04 12:38:30+00:00,2023-07-04 12:43:30+00:00,3.0
,-25200,,stage,2023-07-04 12:43:30+00:00,2023-07-04 12:43:30+00:00,2023-07-04 12:48:30+00:00,3.0
,-25200,,stage,2023-07-04 12:48:30+00:00,2023-07-04 12:48:30+00:00,2023-07-04 12:53:30+00:00,2.0
,-25200,,stage,2023-07-04 12:53:30+00:00,2023-07-04 12:53:30+00:00,2023-07-04 12:58:30+00:00,2.0
,-25200,,stage,2023-07-04 12:58:30+00:00,2023-07-04 12:58:30+00:00,2023-07-04 13:03:30+00:00,2.0
,-25200,,stage,2023-07-04 13:03:30+00:00,2023-07-04 13:03:30+00:00,2023-07-04 13:08:30+00:00,2.0
,-25200,,stage,2023-07-04 13:08:30+00:00,2023-07-04 13:08:30+00:00,2023-07-04 13:13:30+00:00,2.0
,-25200,,stage,2023-07-04 13:13:30+00:00,2023-07-04 13:13:30+00:00,2023-07-04 13:18:30+00:00,2.0
,-25200,,stage,2023-07-04 13:18:30+00:00,2023-07-04 13:18:30+00:00,2023-07-04 13:23:30+00:00,2.0
,-25200,,stage,2023-07-04 13:23:30+00:00,2023-07-04 13:23:30+00:00,2023-07-04 13:28:30+00:00,2.0
,-25200,,stage,2023-07-04 13:28:30+00:00,2023-07-04 13:28:30+00:00,2023-07-04 13:33:30+00:00,2.0
,-25200,,stage,2023-07-04 13:33:30+00:00,2023-07-04 13:33:30+00:00,2023-07-04 13:38:30+00:00,3.0
,-25200,,stage,2023-07-04 13:38:30+00:00,2023-07-04 13:38:30+00:00,2023-07-04 13:43:30+00:00,3.0
,-25200,,stage,2023-07-04 13:43:30+00:00,2023-07-04 13:43:30+00:00,2023-07-04 13:48:30+00:00,3.0
,-25200,,stage,2023-07-04 13:48:30+00:00,2023-07-04 13:48:30+00:00,2023-07-04 13:53:30+00:00,3.0
,-25200,,stage,2023-07-04 13:53:30+00:00,2023-07-04 13:53:30+00:00,2023-07-04 13:58:30+00:00,3.0
,-25200,,stage,2023-07-04 13:58:30+00:00,2023-07-04 13:58:30+00:00,2023-07-04 14:03:30+00:00,4.0
,-25200,,stage,2023-07-04 14:03:30+00:00,2023-07-04 14:03:30+00:00,2023-07-04 14:08:30+00:00,2.0
,-25200,,stage,2023-07-04 14:08:30+00:00,2023-07-04 14:08:30+00:00,2023-07-04 14:13:30+00:00,2.0
,-25200,,stage,2023-07-04 14:13:30+00:00,2023-07-04 14:13:30+00:00,2023-07-04 14:18:30+00:00,2.0
,-25200,,stage,2023-07-04 14:18:30+00:00,2023-07-04 14:18:30+00:00,2023-07-04 14:23:30+00:00,2.0
,-25200,,stage,2023-07-04 14:23:30+00:00,2023-07-04 14:23:30+00:00,2023-07-04 14:28:30+00:00,2.0
,-25200,,stage,2023-07-04 14:28:30+00:00,2023-07-04 14:28:30+00:00,2023-07-04 14:33:30+00:00,2.0
,-25200,,stage,2023-07-04 14:33:30+00:00,2023-07-04 14:33:30+00:00,2023-07-04 14:38:30+00:00,2.0
,-25200,,stage,2023-07-04 14:38:30+00:00,2023-07-04 14:38:30+00:00,2023-07-04 14:43:30+00:00,2.0
,-25200,,stage,2023-07-04 14:43:30+00:00,2023-07-04 14:43:30+00:00,2023-07-04 14:48:30+00:00,2.0
,-25200,,stage,2023-07-04 14:48:30+00:00,2023-07-04 14:48:30+00:00,2023-07-04 14:53:30+00:00,4.0
,-25200,,stage,2023-07-04 14:53:30+00:00,2023-07-04 14:53:30+00:00,2023-07-04 14:58:30+00:00,2.0
,-25200,,stage,2023-07-04 14:58:30+00:00,2023-07-04 14:58:30+00:00,2023-07-04 15:03:30+00:00,2.0
,-25200,,stage,2023-07-05 06:11:31+00:00,2023-07-05 06:11:31+00:00,2023-07-05 06:16:31+00:00,4.0
,-25200,,stage,2023-07-05 06:16:31+00:00,2023-07-05 06:16:31+00:00,2023-07-05 06:21:31+00:00,4.0
,-25200,,stage,2023-07-05 06:21:31+00:00,2023-07-05 06:21:31+00:00,2023-07-05 06:26:31+00:00,4.0
,-25200,,stage,2023-07-05 06:26:31+00:00,2023-07-05 06:26:31+00:00,2023-07-05 06:31:31+00:00,4.0
,-25200,,stage,2023-07-05 06:31:31+00:00,2023-07-05 06:31:31+00:00,2023-07-05 06:36:31+00:00,2.0
,-25200,,stage,2023-07-05 06:36:31+00:00,2023-07-05 06:36:31+00:00,2023-07-05 06:41:31+00:00,2.0
,-25200,,stage,2023-07-05 06:41:31+00:00,2023-07-05 06:41:31+00:00,2023-07-05 06:46:31+00:00,2.0
,-25200,,stage,2023-07-05 06:46:31+00:00,2023-07-05 06:46:31+00:00,2023-07-05 06:51:31+00:00,2.0
,-25200,,stage,2023-07-05 06:51:31+00:00,2023-07-05 06:51:31+00:00,2023-07-05 06:56:31+00:00,2.0
,-25200,,stage,2023-07-05 06:56:31+00:00,2023-07-05 06:56:31+00:00,2023-07-05 07:01:31+00:00,1.0
,-25200,,stage,2023-07-05 07:01:31+00:00,2023-07-05 07:01:31+00:00,2023-07-05 07:06:31+00:00,1.0
,-25200,,stage,2023-07-05 07:06:31+00:00,2023-07-05 07:06:31+00:00,2023-07-05 07:11:31+00:00,1.0
,-25200,,stage,2023-07-05 07:11:31+00:00,2023-07-05 07:11:31+00:00,2023-07-05 07:16:31+00:00,1.0
,-25200,,stage,2023-07-05 07:16:31+00:00,2023-07-05 07:16:31+00:00,2023-07-05 07:21:31+00:00,1.0
,-25200,,stage,2023-07-05 07:21:31+00:00,2023-07-05 07:21:31+00:00,2023-07-05 07:26:31+00:00,1.0
,-25200,,stage,2023-07-05 07:26:31+00:00,2023-07-05 07:26:31+00:00,2023-07-05 07:31:31+00:00,2.0
,-25200,,stage,2023-07-05 07:31:31+00:00,2023-07-05 07:31:31+00:00,2023-07-05 07:36:31+00:00,2.0
,-25200,,stage,2023-07-05 07:36:31+00:00,2023-07-05 07:36:31+00:00,2023-07-05 07:41:31+00:00,2.0
,-25200,,stage,2023-07-05 07:41:31+00:00,2023-07-05 07:41:31+00:00,2023-07-05 07:46:31+00:00,2.0
,-25200,,stage,2023-07-05 07:46:31+00:00,2023-07-05 07:46:31+00:00,2023-07-05 07:51:31+00:00,1.0
,-25200,,stage,2023-07-05 07:51:31+00:00,2023-07-05 07:51:31+00:00,2023-07-05 07:56:31+00:00,1.0
,-25200,,stage,2023-07-05 07:56:31+00:00,2023-07-05 07:56:31+00:00,2023-07-05 08:01:31+00:00,1.0
,-25200,,stage,2023-07-05 08:01:31+00:00,2023-07-05 08:01:31+00:00,2023-07-05 08:06:31+00:00,2.0
,-25200,,stage,2023-07-05 08:06:31+00:00,2023-07-05 08:06:31+00:00,2023-07-05 08:11:31+00:00,2.0
,-25200,,stage,2023-07-05 08:11:31+00:00,2023-07-05 08:11:31+00:00,2023-07-05 08:16:31+00:00,2.0
,-25200,,stage,2023-07-05 08:16:31+00:00,2023-07-05 08:16:31+00:00,2023-07-05 08:21:31+00:00,2.0
,-25200,,stage,2023-07-05 08:21:31+00:00,2023-07-05 08:21:31+00:00,2023-07-05 08:26:31+00:00,2.0
,-25200,,stage,2023-07-05 08:26:31+00:00,2023-07-05 08:26:31+00:00,2023-07-05 08:31:31+00:00,3.0
,-25200,,stage,2023-07-05 08:31:31+00:00,2023-07-05 08:31:31+00:00,2023-07-05 08:36:31+00:00,3.0
,-25200,,stage,2023-07-05 08:36:31+00:00,2023-07-05 08:36:31+00:00,2023-07-05 08:41:31+00:00,3.0
,-25200,,stage,2023-07-05 08:41:31+00:00,2023-07-05 08:41:31+00:00,2023-07-05 08:46:31+00:00,3.0
,-25200,,stage,2023-07-05 08:46:31+00:00,2023-07-05 08:46:31+00:00,2023-07-05 08:51:31+00:00,3.0
,-25200,,stage,2023-07-05 08:51:31+00:00,2023-07-05 08:51:31+00:00,2023-07-05 08:56:31+00:00,3.0
,-25200,,stage,2023-07-05 08:56:31+00:00,2023-07-05 08:56:31+00:00,2023-07-05 09:01:31+00:00,3.0
,-25200,,stage,2023-07-05 09:01:31+00:00,2023-07-05 09:01:31+00:00,2023-07-05 09:06:31+00:00,2.0
,-25200,,stage,2023-07-05 09:06:31+00:00,2023-07-05 09:06:31+00:00,2023-07-05 09:11:31+00:00,2.0
,-25200,,stage,2023-07-05 09:11:31+00:00,2023-07-05 09:11:31+00:00,2023-07-05 09:16:31+00:00,2.0
,-25200,,stage,2023-07-05 09:16:31+00:00,2023-07-05 09:16:31+00:00,2023-07-05 09:21:31+00:00,2.0
,-25200,,stage,2023-07-05 09:21:31+00:00,2023-07-05 09:21:31+00:00,2023-07-05 09:26:31+00:00,1.0
,-25200,,stage,2023-07-05 09:26:31+00:00,2023-07-05 09:26:31+00:00,2023-07-05 09:31:31+00:00,1.0
,-25200,,stage,2023-07-05 09:31:31+00:00,2023-07-05 09:31:31+00:00,2023-07-05 09:36:31+00:00,1.0
,-25200,,stage,2023-07-05 09:36:31+00:00,2023-07-05 09:36:31+00:00,2023-07-05 09:41:31+00:00,1.0
,-25200,,stage,2023-07-05 09:41:31+00:00,2023-07-05 09:41:31+00:00,2023-07-05 09:46:31+00:00,1.0
,-25200,,stage,2023-07-05 09:46:31+00:00,2023-07-05 09:46:31+00:00,2023-07-05 09:51:31+00:00,1.0
,-25200,,stage,2023-07-05 09:51:31+00:00,2023-07-05 09:51:31+00:00,2023-07-05 09:56:31+00:00,1.0
,-25200,,stage,2023-07-05 09:56:31+00:00,2023-07-05 09:56:31+00:00,2023-07-05 10:01:31+00:00,2.0
,-25200,,stage,2023-07-05 10:01:31+00:00,2023-07-05 10:01:31+00:00,2023-07-05 10:06:31+00:00,2.0
,-25200,,stage,2023-07-05 10:06:31+00:00,2023-07-05 10:06:31+00:00,2023-07-05 10:11:31+00:00,2.0
,-25200,,stage,2023-07-05 10:11:31+00:00,2023-07-05 10:11:31+00:00,2023-07-05 10:16:31+00:00,2.0
,-25200,,stage,2023-07-05 10:16:31+00:00,2023-07-05 10:16:31+00:00,2023-07-05 10:21:31+00:00,1.0
,-25200,,stage,2023-07-05 10:21:31+00:00,2023-07-05 10:21:31+00:00,2023-07-05 10:26:31+00:00,2.0
,-25200,,stage,2023-07-05 10:26:31+00:00,2023-07-05 10:26:31+00:00,2023-07-05 10:31:31+00:00,2.0
,-25200,,stage,2023-07-05 10:31:31+00:00,2023-07-05 10:31:31+00:00,2023-07-05 10:36:31+00:00,4.0
,-25200,,stage,2023-07-05 10:36:31+00:00,2023-07-05 10:36:31+00:00,2023-07-05 10:41:31+00:00,3.0
,-25200,,stage,2023-07-05 10:41:31+00:00,2023-07-05 10:41:31+00:00,2023-07-05 10:46:31+00:00,3.0
,-25200,,stage,2023-07-05 10:46:31+00:00,2023-07-05 10:46:31+00:00,2023-07-05 10:51:31+00:00,3.0
,-25200,,stage,2023-07-05 10:51:31+00:00,2023-07-05 10:51:31+00:00,2023-07-05 10:56:31+00:00,3.0
,-25200,,stage,2023-07-05 10:56:31+00:00,2023-07-05 10:56:31+00:00,2023-07-05 11:01:31+00:00,3.0
,-25200,,stage,2023-07-05 11:01:31+00:00,2023-07-05 11:01:31+00:00,2023-07-05 11:06:31+00:00,3.0
,-25200,,stage,2023-07-05 11:06:31+00:00,2023-07-05 11:06:31+00:00,2023-07-05 11:11:31+00:00,3.0
,-25200,,stage,2023-07-05 11:11:31+00:00,2023-07-05 11:11:31+00:00,2023-07-05 11:16:31+00:00,3.0
,-25200,,stage,2023-07-05 11:16:31+00:00,2023-07-05 11:16:31+00:00,2023-07-05 11:21:31+00:00,2.0
,-25200,,stage,2023-07-05 11:21:31+00:00,2023-07-05 11:21:31+00:00,2023-07-05 11:26:31+00:00,2.0
,-25200,,stage,2023-07-05 11:26:31+00:00,2023-07-05 11:26:31+00:00,2023-07-05 11:31:31+00:00,2.0
,-25200,,stage,2023-07-05 11:31:31+00:00,2023-07-05 11:31:31+00:00,2023-07-05 11:36:31+00:00,2.0
,-25200,,stage,2023-07-05 11:36:31+00:00,2023-07-05 11:36:31+00:00,2023-07-05 11:41:31+00:00,2.0
,-25200,,stage,2023-07-05 11:41:31+00:00,2023-07-05 11:41:31+00:00,2023-07-05 11:46:31+00:00,2.0
,-25200,,stage,2023-07-05 11:46:31+00:00,2023-07-05 11:46:31+00:00,2023-07-05 11:51:31+00:00,2.0
,-25200,,stage,2023-07-05 11:51:31+00:00,2023-07-05 11:51:31+00:00,2023-07-05 11:56:31+00:00,2.0
,-25200,,stage,2023-07-05 11:56:31+00:00,2023-07-05 11:56:31+00:00,2023-07-05 12:01:31+00:00,2.0
,-25200,,stage,2023-07-05 12:01:31+00:00,2023-07-05 12:01:31+00:00,2023-07-05 12:06:31+00:00,2.0
,-25200,,stage,2023-07-05 12:06:31+00:00,2023-07-05 12:06:31+00:00,2023-07-05 12:11:31+00:00,2.0
,-25200,,stage,2023-07-05 12:11:31+00:00,2023-07-05 12:11:31+00:00,2023-07-05 12:16:31+00:00,2.0
,-25200,,stage,2023-07-05 12:16:31+00:00,2023-07-05 12:16:31+00:00,2023-07-05 12:21:31+00:00,2.0
,-25200,,stage,2023-07-05 12:21:31+00:00,2023-07-05 12:21:31+00:00,2023-07-05 12:26:31+00:00,2.0
,-25200,,stage,2023-07-05 12:26:31+00:00,2023-07-05 12:26:31+00:00,2023-07-05 12:31:31+00:00,2.0
,-25200,,stage,2023-07-05 12:31:31+00:00,2023-07-05 12:31:31+00:00,2023-07-05 12:36:31+00:00,3.0
,-25200,,stage,2023-07-05 12:36:31+00:00,2023-07-05 12:36:31+00:00,2023-07-05 12:41:31+00:00,3.0
,-25200,,stage,2023-07-05 12:41:31+00:00,2023-07-05 12:41:31+00:00,2023-07-05 12:46:31+00:00,2.0
,-25200,,stage,2023-07-05 12:46:31+00:00,2023-07-05 12:46:31+00:00,2023-07-05 12:51:31+00:00,3.0
,-25200,,stage,2023-07-05 12:51:31+00:00,2023-07-05 12:51:31+00:00,2023-07-05 12:56:31+00:00,3.0
,-25200,,stage,2023-07-05 12:56:31+00:00,2023-07-05 12:56:31+00:00,2023-07-05 13:01:31+00:00,3.0
,-25200,,stage,2023-07-05 13:01:31+00:00,2023-07-05 13:01:31+00:00,2023-07-05 13:06:31+00:00,3.0
,-25200,,stage,2023-07-05 13:06:31+00:00,2023-07-05 13:06:31+00:00,2023-07-05 13:11:31+00:00,4.0
,-25200,,stage,2023-07-05 13:11:31+00:00,2023-07-05 13:11:31+00:00,2023-07-05 13:16:31+00:00,2.0
,-25200,,stage,2023-07-05 13:16:31+00:00,2023-07-05 13:16:31+00:00,2023-07-05 13:21:31+00:00,2.0
,-25200,,stage,2023-07-05 13:21:31+00:00,2023-07-05 13:21:31+00:00,2023-07-05 13:26:31+00:00,2.0
,-25200,,stage,2023-07-05 13:26:31+00:00,2023-07-05 13:26:31+00:00,2023-07-05 13:31:31+00:00,2.0
,-25200,,stage,2023-07-05 13:31:31+00:00,2023-07-05 13:31:31+00:00,2023-07-05 13:36:31+00:00,2.0
,-25200,,stage,2023-07-05 13:36:31+00:00,2023-07-05 13:36:31+00:00,2023-07-05 13:41:31+00:00,4.0
,-25200,,stage,2023-07-05 13:41:31+00:00,2023-07-05 13:41:31+00:00,2023-07-05 13:46:31+00:00,4.0
,-25200,,stage,2023-07-06 05:50:31+00:00,2023-07-06 05:50:31+00:00,2023-07-06 05:55:31+00:00,4.0
,-25200,,stage,2023-07-06 05:55:31+00:00,2023-07-06 05:55:31+00:00,2023-07-06 06:00:31+00:00,2.0
,-25200,,stage,2023-07-06 06:00:31+00:00,2023-07-06 06:00:31+00:00,2023-07-06 06:05:31+00:00,2.0
,-25200,,stage,2023-07-06 06:05:31+00:00,2023-07-06 06:05:31+00:00,2023-07-06 06:10:31+00:00,2.0
,-25200,,stage,2023-07-06 06:10:31+00:00,2023-07-06 06:10:31+00:00,2023-07-06 06:15:31+00:00,1.0
,-25200,,stage,2023-07-06 06:15:31+00:00,2023-07-06 06:15:31+00:00,2023-07-06 06:20:31+00:00,1.0
,-25200,,stage,2023-07-06 06:20:31+00:00,2023-07-06 06:20:31+00:00,2023-07-06 06:25:31+00:00,1.0
,-25200,,stage,2023-07-06 06:25:31+00:00,2023-07-06 06:25:31+00:00,2023-07-06 06:30:31+00:00,1.0
,-25200,,stage,2023-07-06 06:30:31+00:00,2023-07-06 06:30:31+00:00,2023-07-06 06:35:31+00:00,1.0
,-25200,,stage,2023-07-06 06:35:31+00:00,2023-07-06 06:35:31+00:00,2023-07-06 06:40:31+00:00,1.0
,-25200,,stage,2023-07-06 06:40:31+00:00,2023-07-06 06:40:31+00:00,2023-07-06 06:45:31+00:00,1.0
,-25200,,stage,2023-07-06 06:45:31+00:00,2023-07-06 06:45:31+00:00,2023-07-06 06:50:31+00:00,2.0
,-25200,,stage,2023-07-06 06:50:31+00:00,2023-07-06 06:50:31+00:00,2023-07-06 06:55:31+00:00,2.0
,-25200,,stage,2023-07-06 06:55:31+00:00,2023-07-06 06:55:31+00:00,2023-07-06 07:00:31+00:00,2.0
,-25200,,stage,2023-07-06 07:00:31+00:00,2023-07-06 07:00:31+00:00,2023-07-06 07:05:31+00:00,1.0
,-25200,,stage,2023-07-06 07:05:31+00:00,2023-07-06 07:05:31+00:00,2023-07-06 07:10:31+00:00,1.0
,-25200,,stage,2023-07-06 07:10:31+00:00,2023-07-06 07:10:31+00:00,2023-07-06 07:15:31+00:00,2.0
,-25200,,stage,2023-07-06 07:15:31+00:00,2023-07-06 07:15:31+00:00,2023-07-06 07:20:31+00:00,1.0
,-25200,,stage,2023-07-06 07:20:31+00:00,2023-07-06 07:20:31+00:00,2023-07-06 07:25:31+00:00,1.0
,-25200,,stage,2023-07-06 07:25:31+00:00,2023-07-06 07:25:31+00:00,2023-07-06 07:30:31+00:00,1.0
,-25200,,stage,2023-07-06 07:30:31+00:00,2023-07-06 07:30:31+00:00,2023-07-06 07:35:31+00:00,1.0
,-25200,,stage,2023-07-06 07:35:31+00:00,2023-07-06 07:35:31+00:00,2023-07-06 07:40:31+00:00,2.0
,-25200,,stage,2023-07-06 07:40:31+00:00,2023-07-06 07:40:31+00:00,2023-07-06 07:45:31+00:00,2.0
,-25200,,stage,2023-07-06 07:45:31+00:00,2023-07-06 07:45:31+00:00,2023-07-06 07:50:31+00:00,3.0
,-25200,,stage,2023-07-06 07:50:31+00:00,2023-07-06 07:50:31+00:00,2023-07-06 07:55:31+00:00,3.0
,-25200,,stage,2023-07-06 07:55:31+00:00,2023-07-06 07:55:31+00:00,2023-07-06 08:00:31+00:00,3.0
,-25200,,stage,2023-07-06 08:00:31+00:00,2023-07-06 08:00:31+00:00,2023-07-06 08:05:31+00:00,3.0
,-25200,,stage,2023-07-06 08:05:31+00:00,2023-07-06 08:05:31+00:00,2023-07-06 08:10:31+00:00,2.0
,-25200,,stage,2023-07-06 08:10:31+00:00,2023-07-06 08:10:31+00:00,2023-07-06 08:15:31+00:00,2.0
,-25200,,stage,2023-07-06 08:15:31+00:00,2023-07-06 08:15:31+00:00,2023-07-06 08:20:31+00:00,2.0
,-25200,,stage,2023-07-06 08:20:31+00:00,2023-07-06 08:20:31+00:00,2023-07-06 08:25:31+00:00,2.0
,-25200,,stage,2023-07-06 08:25:31+00:00,2023-07-06 08:25:31+00:00,2023-07-06 08:30:31+00:00,2.0
,-25200,,stage,2023-07-06 08:30:31+00:00,2023-07-06 08:30:31+00:00,2023-07-06 08:35:31+00:00,2.0
,-25200,,stage,2023-07-06 08:35:31+00:00,2023-07-06 08:35:31+00:00,2023-07-06 08:40:31+00:00,1.0
,-25200,,stage,2023-07-06 08:40:31+00:00,2023-07-06 08:40:31+00:00,2023-07-06 08:45:31+00:00,1.0
,-25200,,stage,2023-07-06 08:45:31+00:00,2023-07-06 08:45:31+00:00,2023-07-06 08:50:31+00:00,1.0
,-25200,,stage,2023-07-06 08:50:31+00:00,2023-07-06 08:50:31+00:00,2023-07-06 08:55:31+00:00,2.0
,-25200,,stage,2023-07-06 08:55:31+00:00,2023-07-06 08:55:31+00:00,2023-07-06 09:00:31+00:00,2.0
,-25200,,stage,2023-07-06 09:00:31+00:00,2023-07-06 09:00:31+00:00,2023-07-06 09:05:31+00:00,2.0
,-25200,,stage,2023-07-06 09:05:31+00:00,2023-07-06 09:05:31+00:00,2023-07-06 09:10:31+00:00,2.0
,-25200,,stage,2023-07-06 09:10:31+00:00,2023-07-06 09:10:31+00:00,2023-07-06 09:15:31+00:00,1.0
,-25200,,stage,2023-07-06 09:15:31+00:00,2023-07-06 09:15:31+00:00,2023-07-06 09:20:31+00:00,1.0
,-25200,,stage,2023-07-06 09:20:31+00:00,2023-07-06 09:20:31+00:00,2023-07-06 09:25:31+00:00,1.0
,-25200,,stage,2023-07-06 09:25:31+00:00,2023-07-06 09:25:31+00:00,2023-07-06 09:30:31+00:00,1.0
,-25200,,stage,2023-07-06 09:30:31+00:00,2023-07-06 09:30:31+00:00,2023-07-06 09:35:31+00:00,1.0
,-25200,,stage,2023-07-06 09:35:31+00:00,2023-07-06 09:35:31+00:00,2023-07-06 09:40:31+00:00,2.0
,-25200,,stage,2023-07-06 09:40:31+00:00,2023-07-06 09:40:31+00:00,2023-07-06 09:45:31+00:00,3.0
,-25200,,stage,2023-07-06 09:45:31+00:00,2023-07-06 09:45:31+00:00,2023-07-06 09:50:31+00:00,3.0
,-25200,,stage,2023-07-06 09:50:31+00:00,2023-07-06 09:50:31+00:00,2023-07-06 09:55:31+00:00,3.0
,-25200,,stage,2023-07-06 09:55:31+00:00,2023-07-06 09:55:31+00:00,2023-07-06 10:00:31+00:00,3.0
,-25200,,stage,2023-07-06 10:00:31+00:00,2023-07-06 10:00:31+00:00,2023-07-06 10:05:31+00:00,2.0
,-25200,,stage,2023-07-06 10:05:31+00:00,2023-07-06 10:05:31+00:00,2023-07-06 10:10:31+00:00,2.0
,-25200,,stage,2023-07-06 10:10:31+00:00,2023-07-06 10:10:31+00:00,2023-07-06 10:15:31+00:00,2.0
,-25200,,stage,2023-07-06 10:15:31+00:00,2023-07-06 10:15:31+00:00,2023-07-06 10:20:31+00:00,2.0
,-25200,,stage,2023-07-06 10:20:31+00:00,2023-07-06 10:20:31+00:00,2023-07-06 10:25:31+00:00,2.0
,-25200,,stage,2023-07-06 10:25:31+00:00,2023-07-06 10:25:31+00:00,2023-07-06 10:30:31+00:00,1.0
,-25200,,stage,2023-07-06 10:30:31+00:00,2023-07-06 10:30:31+00:00,2023-07-06 10:35:31+00:00,2.0
,-25200,,stage,2023-07-06 10:35:31+00:00,2023-07-06 10:35:31+00:00,2023-07-06 10:40:31+00:00,2.0
,-25200,,stage,2023-07-06 10:40:31+00:00,2023-07-06 10:40:31+00:00,2023-07-06 10:45:31+00:00,2.0
,-25200,,stage,2023-07-06 10:45:31+00:00,2023-07-06 10:45:31+00:00,2023-07-06 10:50:31+00:00,2.0
,-25200,,stage,2023-07-06 10:50:31+00:00,2023-07-06 10:50:31+00:00,2023-07-06 10:55:31+00:00,2.0
,-25200,,stage,2023-07-06 10:55:31+00:00,2023-07-06 10:55:31+00:00,2023-07-06 11:00:31+00:00,2.0
,-25200,,stage,2023-07-06 11:00:31+00:00,2023-07-06 11:00:31+00:00,2023-07-06 11:05:31+00:00,2.0
,-25200,,stage,2023-07-06 11:05:31+00:00,2023-07-06 11:05:31+00:00,2023-07-06 11:10:31+00:00,2.0
